Fecha,BANSANDER,CAPITAL,CUPRUM,HABITAT,MAGISTER,MODELO,PLANVITAL,PROVIDA,SANTA MARIA,SUMMA BANSANDER,UNO
2015-08-21,,32378.68,37925.24,36660.97,,35946.62,66154.92,32377.59,,,
2015-08-22,,32378.68,37925.24,36660.97,,35946.62,66154.92,32377.59,,,
2015-08-23,,32378.68,37925.24,36660.97,,35946.62,66154.92,32377.59,,,
2015-08-24,,32151.56,37677.38,36421.85,,35697.78,65697.74,32144.87,,,
2015-08-25,,31837.91,37287.71,36067.74,,35291.6,65053.26,31841.2,,,
2015-08-26,,31814.72,37269.47,36040.57,,35283.31,65001.55,31821.54,,,
2015-08-27,,32037.46,37537.64,36280.2,,35531.13,65455.33,32027.58,,,
2015-08-28,,32202.59,37748.3,36481.79,,35732.21,65780.55,32157.57,,,
2015-08-29,,32202.59,37748.3,36481.79,,35732.21,65780.55,32157.57,,,
2015-08-30,,32202.59,37748.3,36481.79,,35732.21,65780.55,32157.57,,,
2015-08-31,,32139.95,37688.07,36395.86,,35654.34,65639.69,32075.13,,,
2015-09-01,,32202.38,37772.74,36486.83,,35746.99,65814.65,32152.39,,,
2015-09-02,,31845.69,37356.32,36089.25,,35381.34,65160.82,31843.37,,,
2015-09-03,,31788.28,37289.69,36014.34,,35300.34,65002.82,31762.77,,,
2015-09-04,,31863.35,37360.96,36093.38,,35367.26,65112.21,31806.98,,,
2015-09-05,,31863.35,37360.96,36093.38,,35367.26,65112.21,31806.98,,,
2015-09-06,,31863.35,37360.96,36093.38,,35367.26,65112.21,31806.98,,,
2015-09-07,,31721.58,37216.3,35959.82,,35249.01,64888.47,31699.98,,,
2015-09-08,,31672.08,37142.23,35896.44,,35194.53,64778.23,31658.75,,,
2015-09-09,,31682.58,37154.7,35897.81,,35251.65,64829.82,31634.41,,,
2015-09-10,,31731.15,37226.24,35969.14,,35340.09,64958.54,31681.15,,,
2015-09-11,,31742.69,37230.07,35961.42,,35353.08,65001.31,31698.0,,,
2015-09-12,,31742.69,37230.07,35961.42,,35353.08,65001.31,31698.0,,,
2015-09-13,,31742.69,37230.07,35961.42,,35353.08,65001.31,31698.0,,,
2015-09-14,,31645.02,37114.57,35842.15,,35239.93,64807.17,31618.99,,,
2015-09-15,,31670.7,37142.39,35863.53,,35256.1,64863.98,31660.99,,,
2015-09-16,,31676.92,37148.67,35874.01,,35255.2,64860.19,31672.98,,,
2015-09-17,,31667.71,37167.2,35891.66,,35280.15,64876.65,31667.95,,,
2015-09-18,,31667.71,37167.2,35891.66,,35280.15,64876.65,31667.95,,,
2015-09-19,,31667.71,37167.2,35891.66,,35280.15,64876.65,31667.95,,,
2015-09-20,,31667.71,37167.2,35891.66,,35280.15,64876.65,31667.95,,,
2015-09-21,,31538.68,37036.76,35772.84,,35151.81,64661.47,31556.3,,,
2015-09-22,,31663.88,37173.26,35912.21,,35276.96,64897.51,31665.89,,,
2015-09-23,,31739.19,37242.4,35981.47,,35343.07,65048.57,31735.26,,,
2015-09-24,,31765.63,37252.88,35996.59,,35353.58,65053.49,31744.26,,,
2015-09-25,,31767.42,37265.17,35998.05,,35351.19,65077.84,31751.7,,,
2015-09-26,,31767.42,37265.17,35998.05,,35351.19,65077.84,31751.7,,,
2015-09-27,,31767.42,37265.17,35998.05,,35351.19,65077.84,31751.7,,,
2015-09-28,,31696.91,37167.72,35908.34,,35261.74,64881.97,31658.88,,,
2015-09-29,,31657.65,37133.06,35861.79,,35220.42,64844.94,31611.53,,,
2015-09-30,,31618.03,37117.49,35816.02,,35165.75,64747.45,31578.17,,,
2015-10-01,,31675.3,37175.59,35863.18,,35236.7,64859.72,31643.79,,,
2015-10-02,,31653.98,37140.69,35842.96,,35222.56,64829.0,31629.86,,,
2015-10-03,,31653.98,37140.69,35842.96,,35222.56,64829.0,31629.86,,,
2015-10-04,,31653.98,37140.69,35842.96,,35222.56,64829.0,31629.86,,,
2015-10-05,,31741.27,37259.37,35969.85,,35340.45,65033.98,31748.13,,,
2015-10-06,,31787.05,37313.46,36028.61,,35405.18,65106.25,31794.25,,,
2015-10-07,,31776.67,37302.87,36014.93,,35400.39,65085.65,31776.97,,,
2015-10-08,,31874.26,37437.75,36147.24,,35513.67,65300.54,31901.33,,,
2015-10-09,,31967.5,37555.04,36257.12,,35625.67,65515.42,31988.61,,,
2015-10-10,,31967.5,37555.04,36257.12,,35625.67,65515.42,31988.61,,,
2015-10-11,,31967.5,37555.04,36257.12,,35625.67,65515.42,31988.61,,,
2015-10-12,,31967.5,37555.04,36257.12,,35625.67,65515.42,31988.61,,,
2015-10-13,,31956.86,37552.8,36251.27,,35632.7,65503.04,31985.69,,,
2015-10-14,,32036.49,37639.9,36334.72,,35715.84,65671.26,32048.57,,,
2015-10-15,,31929.82,37529.16,36225.29,,35597.57,65449.78,31911.83,,,
2015-10-16,,31960.84,37562.74,36273.64,,35638.39,65504.69,31952.5,,,
2015-10-17,,31960.84,37562.74,36273.64,,35638.39,65504.69,31952.5,,,
2015-10-18,,31960.84,37562.74,36273.64,,35638.39,65504.69,31952.5,,,
2015-10-19,,31974.3,37575.7,36289.95,,35671.89,65530.57,31959.39,,,
2015-10-20,,32086.06,37703.43,36423.71,,35786.54,65763.37,32072.39,,,
2015-10-21,,32177.89,37799.22,36516.55,,35875.47,65952.87,32157.28,,,
2015-10-22,,32346.85,37978.98,36692.75,,36050.66,66288.03,32315.58,,,
2015-10-23,,32402.64,38035.12,36755.53,,36100.56,66362.98,32381.86,,,
2015-10-24,,32402.64,38035.12,36755.53,,36100.56,66362.98,32381.86,,,
2015-10-25,,32402.64,38035.12,36755.53,,36100.56,66362.98,32381.86,,,
2015-10-26,,32464.29,38104.7,36818.56,,36176.12,66468.51,32440.11,,,
2015-10-27,,32455.24,38100.51,36811.6,,36163.91,66450.17,32429.91,,,
2015-10-28,,32415.62,38049.53,36772.6,,36105.47,66373.32,32388.83,,,
2015-10-29,,32460.49,38085.74,36816.47,,36154.92,66454.54,32427.32,,,
2015-10-30,,32442.22,38059.25,36799.65,,36062.79,66392.46,32399.44,,,
2015-10-31,,32442.22,38059.25,36799.65,,36062.79,66392.46,32399.44,,,
2015-11-01,,32442.22,38059.25,36799.65,,36062.79,66392.46,32399.44,,,
2015-11-02,,32423.65,38030.45,36773.82,,36039.73,66352.88,32380.83,,,
2015-11-03,,32496.75,38117.13,36854.42,,36125.26,66502.5,32458.82,,,
2015-11-04,,32525.29,38160.19,36892.21,,36162.95,66571.96,32495.96,,,
2015-11-05,,32510.33,38160.19,36888.69,,36167.04,66569.81,32493.88,,,
2015-11-06,,32588.13,38233.06,36954.21,,36239.0,66710.44,32562.51,,,
2015-11-07,,32588.13,38233.06,36954.21,,36239.0,66710.44,32562.51,,,
2015-11-08,,32588.13,38233.06,36954.21,,36239.0,66710.44,32562.51,,,
2015-11-09,,32608.6,38237.64,36963.18,,36227.35,66737.41,32590.59,,,
2015-11-10,,32605.83,38238.67,36962.01,,36213.63,66731.64,32560.54,,,
2015-11-11,,32542.91,38160.99,36881.21,,36168.05,66594.23,32478.83,,,
2015-11-12,,32496.17,38112.81,36839.79,,36122.04,66497.56,32432.7,,,
2015-11-13,,32513.64,38135.51,36872.93,,36128.98,66555.64,32457.58,,,
2015-11-14,,32513.64,38135.51,36872.93,,36128.98,66555.64,32457.58,,,
2015-11-15,,32513.64,38135.51,36872.93,,36128.98,66555.64,32457.58,,,
2015-11-16,,32438.29,38039.12,36793.11,,36024.14,66391.99,32391.66,,,
2015-11-17,,32549.64,38158.33,36909.16,,36149.38,66616.25,32497.47,,,
2015-11-18,,32600.16,38217.22,36966.54,,36211.56,66718.34,32540.54,,,
2015-11-19,,32729.19,38352.93,37111.47,,36346.88,66980.0,32659.99,,,
2015-11-20,,32806.93,38453.23,37202.89,,36437.04,67148.72,32738.76,,,
2015-11-21,,32806.93,38453.23,37202.89,,36437.04,67148.72,32738.76,,,
2015-11-22,,32806.93,38453.23,37202.89,,36437.04,67148.72,32738.76,,,
2015-11-23,,32818.19,38457.19,37215.0,,36457.27,67171.4,32770.76,,,
2015-11-24,,32922.73,38582.52,37347.67,,36572.38,67389.05,32874.09,,,
2015-11-25,,32795.19,38429.35,37194.17,,36436.2,67136.21,32751.57,,,
2015-11-26,,32840.42,38479.42,37237.65,,36481.42,67233.02,32785.5,,,
2015-11-27,,32837.19,38479.27,37227.39,,36471.8,67213.86,32779.24,,,
2015-11-28,,32837.19,38479.27,37227.39,,36471.8,67213.86,32779.24,,,
2015-11-29,,32837.19,38479.27,37227.39,,36471.8,67213.86,32779.24,,,
2015-11-30,,32790.49,38418.96,37163.27,,36407.07,67098.75,32720.36,,,
2015-12-01,,32647.77,38256.35,37000.95,,36270.01,66855.2,32602.81,,,
2015-12-02,,32611.48,38212.24,36945.09,,36247.84,66787.95,32570.14,,,
2015-12-03,,32478.85,38059.47,36805.89,,36092.28,66520.58,32435.58,,,
2015-12-04,,32384.59,37961.56,36729.47,,35973.35,66334.64,32334.54,,,
2015-12-05,,32384.59,37961.56,36729.47,,35973.35,66334.64,32334.54,,,
2015-12-06,,32384.59,37961.56,36729.47,,35973.35,66334.64,32334.54,,,
2015-12-07,,32336.43,37897.27,36654.21,,35943.33,66247.67,32294.54,,,
2015-12-08,,32336.43,37897.27,36654.21,,35943.33,66247.67,32294.54,,,
2015-12-09,,32327.26,37878.28,36662.44,,35892.61,66210.03,32274.36,,,
2015-12-10,,32223.38,37780.7,36552.9,,35782.88,66003.3,32164.13,,,
2015-12-11,,32171.67,37711.22,36481.78,,35730.56,65899.6,32119.07,,,
2015-12-12,,32171.67,37711.22,36481.78,,35730.56,65899.6,32119.07,,,
2015-12-13,,32171.67,37711.22,36481.78,,35730.56,65899.6,32119.07,,,
2015-12-14,,32041.47,37573.52,36347.84,,35573.3,65639.33,31979.24,,,
2015-12-15,,32040.35,37574.29,36348.67,,35572.37,65634.29,31982.31,,,
2015-12-16,,32105.87,37632.37,36399.58,,35642.65,65743.73,32057.6,,,
2015-12-17,,32237.75,37773.64,36545.86,,35792.78,65996.9,32188.78,,,
2015-12-18,,32294.46,37848.36,36631.41,,35852.25,66115.87,32249.06,,,
2015-12-19,,32294.46,37848.36,36631.41,,35852.25,66115.87,32249.06,,,
2015-12-20,,32294.46,37848.36,36631.41,,35852.25,66115.87,32249.06,,,
2015-12-21,,32045.86,37574.81,36382.28,,35586.52,65629.64,32014.96,,,
2015-12-22,,31928.56,37429.09,36227.85,,35439.6,65392.0,31882.11,,,
2015-12-23,,31935.93,37435.43,36236.31,,35448.32,65416.19,31902.68,,,
2015-12-24,,32102.51,37604.18,36403.19,,35636.19,65719.55,32059.41,,,
2015-12-25,,32102.51,37604.18,36403.19,,35636.19,65719.55,32059.41,,,
2015-12-26,,32102.51,37604.18,36403.19,,35636.19,65719.55,32059.41,,,
2015-12-27,,32102.51,37604.18,36403.19,,35636.19,65719.55,32059.41,,,
2015-12-28,,32174.39,37698.81,36498.34,,35731.23,65887.18,32138.9,,,
2015-12-29,,32226.89,37779.57,36578.85,,35801.42,65987.74,32188.34,,,
2015-12-30,,32354.01,37925.64,36719.91,,35956.07,66226.39,32306.99,,,
2015-12-31,,32321.4,37885.14,36693.49,,35918.91,66160.39,32266.03,,,
2016-01-01,,32321.4,37885.14,36693.49,,35918.91,66160.39,32266.03,,,
2016-01-02,,32321.4,37885.14,36693.49,,35918.91,66160.39,32266.03,,,
2016-01-03,,32321.4,37885.14,36693.49,,35918.91,66160.39,32266.03,,,
2016-01-04,,32340.63,37903.8,36710.34,,35934.03,66208.94,32281.0,,,
2016-01-05,,32235.98,37787.89,36576.39,,35804.22,65974.09,32176.69,,,
2016-01-06,,32218.12,37751.99,36538.57,,35778.94,65900.66,32159.0,,,
2016-01-07,,32151.59,37679.76,36466.14,,35702.22,65783.0,32090.33,,,
2016-01-08,,32020.73,37536.08,36318.22,,35537.46,65471.11,31962.03,,,
2016-01-09,,32020.73,37536.08,36318.22,,35537.46,65471.11,31962.03,,,
2016-01-10,,32020.73,37536.08,36318.22,,35537.46,65471.11,31962.03,,,
2016-01-11,,32001.76,37506.22,36292.68,,35502.29,65410.6,31925.82,,,
2016-01-12,,32087.3,37600.47,36380.81,,35586.83,65565.51,32015.73,,,
2016-01-13,,32068.41,37580.89,36354.29,,35580.52,65527.29,32006.36,,,
2016-01-14,,31964.35,37460.33,36232.2,,35454.89,65312.43,31880.5,,,
2016-01-15,,31911.68,37387.93,36155.89,,35404.1,65207.02,31846.47,,,
2016-01-16,,31911.68,37387.93,36155.89,,35404.1,65207.02,31846.47,,,
2016-01-17,,31911.68,37387.93,36155.89,,35404.1,65207.02,31846.47,,,
2016-01-18,,31824.08,37291.57,36065.34,,35292.58,64986.95,31750.82,,,
2016-01-19,,31757.48,37205.85,35972.82,,35216.66,64830.73,31691.22,,,
2016-01-20,,31757.1,37197.52,35972.7,,35226.7,64849.14,31685.54,,,
2016-01-21,,31580.72,36977.28,35757.79,,35006.82,64478.94,31529.56,,,
2016-01-22,,31540.6,36938.18,35691.69,,34960.96,64379.62,31516.51,,,
2016-01-23,,31540.6,36938.18,35691.69,,34960.96,64379.62,31516.51,,,
2016-01-24,,31540.6,36938.18,35691.69,,34960.96,64379.62,31516.51,,,
2016-01-25,,31641.96,37042.05,35790.37,,35106.01,64577.36,31615.02,,,
2016-01-26,,31674.91,37077.88,35834.83,,35117.83,64643.74,31622.22,,,
2016-01-27,,31749.8,37167.51,35914.08,,35208.66,64775.01,31710.01,,,
2016-01-28,,31710.65,37122.5,35867.6,,35149.09,64679.62,31656.92,,,
2016-01-29,,31690.06,37106.8,35864.73,,35137.51,64651.05,31650.53,,,
2016-01-30,,31690.06,37106.8,35864.73,,35137.51,64651.05,31650.53,,,
2016-01-31,,31690.06,37106.8,35864.73,,35137.51,64651.05,31650.53,,,
2016-02-01,,31901.9,37357.02,36079.62,,35387.18,65070.6,31877.89,,,
2016-02-02,,32052.94,37551.99,36281.95,,35547.97,65376.59,32024.48,,,
2016-02-03,,31909.26,37369.12,36116.05,,35375.75,65050.97,31860.94,,,
2016-02-04,,31756.24,37194.62,35926.95,,35200.28,64730.35,31682.21,,,
2016-02-05,,31649.55,37071.11,35808.52,,35083.38,64503.88,31587.89,,,
2016-02-06,,31649.55,37071.11,35808.52,,35083.38,64503.88,31587.89,,,
2016-02-07,,31649.55,37071.11,35808.52,,35083.38,64503.88,31587.89,,,
2016-02-08,,31608.17,37026.71,35784.93,,35029.39,64434.32,31540.51,,,
2016-02-09,,31672.43,37103.83,35854.88,,35073.02,64543.97,31604.34,,,
2016-02-10,,31688.48,37119.93,35879.32,,35089.22,64555.22,31617.28,,,
2016-02-11,,31626.32,37046.86,35805.0,,35022.28,64428.28,31552.95,,,
2016-02-12,,31528.12,36916.67,35676.43,,34884.7,64191.22,31456.85,,,
2016-02-13,,31528.12,36916.67,35676.43,,34884.7,64191.22,31456.85,,,
2016-02-14,,31528.12,36916.67,35676.43,,34884.7,64191.22,31456.85,,,
2016-02-15,,31472.68,36850.86,35598.65,,34858.71,64092.36,31393.76,,,
2016-02-16,,31542.29,36958.48,35674.11,,34925.78,64213.08,31449.34,,,
2016-02-17,,31705.59,37142.2,35847.84,,35108.47,64544.88,31622.83,,,
2016-02-18,,31827.52,37313.96,36010.43,,35277.81,64809.78,31765.64,,,
2016-02-19,,31847.59,37329.48,36025.51,,35292.12,64869.81,31774.42,,,
2016-02-20,,31847.59,37329.48,36025.51,,35292.12,64869.81,31774.42,,,
2016-02-21,,31847.59,37329.48,36025.51,,35292.12,64869.81,31774.42,,,
2016-02-22,,31861.21,37352.64,36051.85,,35323.75,64907.79,31801.2,,,
2016-02-23,,31801.28,37279.72,35984.09,,35259.15,64784.44,31710.83,,,
2016-02-24,,31709.93,37173.83,35901.08,,35160.87,64634.58,31646.81,,,
2016-02-25,,31729.99,37192.76,35923.7,,35173.49,64652.9,31676.98,,,
2016-02-26,,31679.37,37138.55,35860.87,,35116.49,64542.36,31608.62,,,
2016-02-27,,31679.37,37138.55,35860.87,,35116.49,64542.36,31608.62,,,
2016-02-28,,31679.37,37138.55,35860.87,,35116.49,64542.36,31608.62,,,
2016-02-29,,31726.39,37200.16,35933.4,,35159.9,64634.45,31659.88,,,
2016-03-01,,31755.18,37249.88,35987.06,,35214.52,64719.2,31711.17,,,
2016-03-02,,31970.85,37486.34,36216.88,,35464.41,65138.14,31918.98,,,
2016-03-03,,31990.04,37526.75,36273.98,,35507.28,65226.52,31941.82,,,
2016-03-04,,32075.49,37611.91,36365.23,,35599.31,65392.78,32035.99,,,
2016-03-05,,32075.49,37611.91,36365.23,,35599.31,65392.78,32035.99,,,
2016-03-06,,32075.49,37611.91,36365.23,,35599.31,65392.78,32035.99,,,
2016-03-07,,32104.09,37638.14,36404.02,,35626.11,65447.9,32063.69,,,
2016-03-08,,32106.51,37651.77,36424.75,,35631.18,65452.78,32063.82,,,
2016-03-09,,32037.69,37558.47,36330.14,,35535.81,65292.47,31983.53,,,
2016-03-10,,31980.8,37479.08,36262.76,,35482.11,65171.74,31938.49,,,
2016-03-11,,32021.44,37523.51,36298.27,,35517.39,65252.55,31973.08,,,
2016-03-12,,32021.44,37523.51,36298.27,,35517.39,65252.55,31973.08,,,
2016-03-13,,32021.44,37523.51,36298.27,,35517.39,65252.55,31973.08,,,
2016-03-14,,32276.72,37860.42,36637.29,,35828.18,65817.11,32244.94,,,
2016-03-15,,32334.37,37926.58,36712.52,,35910.14,65968.77,32306.2,,,
2016-03-16,,32322.92,37910.9,36698.38,,35878.42,65909.73,32290.31,,,
2016-03-17,,32370.47,37980.55,36749.98,,35945.11,65969.39,32330.5,,,
2016-03-18,,32204.33,37800.21,36576.05,,35791.29,65703.26,32182.83,,,
2016-03-19,,32204.33,37800.21,36576.05,,35791.29,65703.26,32182.83,,,
2016-03-20,,32204.33,37800.21,36576.05,,35791.29,65703.26,32182.83,,,
2016-03-21,,32316.87,37936.97,36712.13,,35915.45,65941.05,32298.86,,,
2016-03-22,,32465.63,38106.59,36897.83,,36067.34,66226.25,32451.23,,,
2016-03-23,,32452.62,38089.32,36871.77,,36048.89,66189.46,32427.12,,,
2016-03-24,,32379.75,37998.87,36779.55,,35951.1,66018.3,32345.72,,,
2016-03-25,,32379.75,37998.87,36779.55,,35951.1,66018.3,32345.72,,,
2016-03-26,,32379.75,37998.87,36779.55,,35951.1,66018.3,32345.72,,,
2016-03-27,,32379.75,37998.87,36779.55,,35951.1,66018.3,32345.72,,,
2016-03-28,,32424.02,38045.42,36833.47,,35993.44,66104.82,32394.54,,,
2016-03-29,,32393.69,38006.64,36797.29,,35971.7,66055.29,32374.26,,,
2016-03-30,,32511.37,38171.86,36939.56,,36126.67,66270.59,32504.34,,,
2016-03-31,,32477.58,38132.65,36907.73,,36090.8,66229.29,32490.45,,,
2016-04-01,,32399.06,38028.35,36801.99,,35983.45,66044.18,32387.16,,,
2016-04-02,,32399.06,38028.35,36801.99,,35983.45,66044.18,32387.16,,,
2016-04-03,,32399.06,38028.35,36801.99,,35983.45,66044.18,32387.16,,,
2016-04-04,,32382.74,37998.16,36763.22,,35961.91,65985.99,32380.3,,,
2016-04-05,,32379.0,37986.23,36749.77,,35958.83,65961.68,32366.78,,,
2016-04-06,,32349.34,37952.31,36720.57,,35904.16,65867.7,32339.42,,,
2016-04-07,,32397.92,38016.3,36769.96,,35977.72,65990.39,32397.13,,,
2016-04-08,,32441.58,38071.46,36824.27,,36013.0,66055.08,32414.38,,,
2016-04-09,,32441.58,38071.46,36824.27,,36013.0,66055.08,32414.38,,,
2016-04-10,,32441.58,38071.46,36824.27,,36013.0,66055.08,32414.38,,,
2016-04-11,,32570.19,38218.02,36977.16,,36167.52,66352.56,32556.32,,,
2016-04-12,,32614.01,38256.16,37019.03,,36209.72,66397.3,32595.36,,,
2016-04-13,,32536.97,38168.82,36932.14,,36139.3,66263.59,32514.74,,,
2016-04-14,,32670.92,38319.32,37080.98,,36307.59,66585.13,32638.03,,,
2016-04-15,,32666.81,38314.53,37081.68,,36286.31,66570.06,32630.58,,,
2016-04-16,,32666.81,38314.53,37081.68,,36286.31,66570.06,32630.58,,,
2016-04-17,,32666.81,38314.53,37081.68,,36286.31,66570.06,32630.58,,,
2016-04-18,,32608.95,38255.56,37030.81,,36227.1,66462.12,32575.27,,,
2016-04-19,,32642.74,38298.52,37076.34,,36258.52,66505.39,32615.76,,,
2016-04-20,,32635.55,38281.84,37057.07,,36248.96,66506.76,32585.56,,,
2016-04-21,,32686.65,38349.94,37123.37,,36312.89,66625.0,32646.52,,,
2016-04-22,,32663.28,38327.21,37124.21,,36302.92,66607.64,32611.88,,,
2016-04-23,,32663.28,38327.21,37124.21,,36302.92,66607.64,32611.88,,,
2016-04-24,,32663.28,38327.21,37124.21,,36302.92,66607.64,32611.88,,,
2016-04-25,,32733.51,38411.8,37214.66,,36376.85,66728.29,32670.59,,,
2016-04-26,,32710.04,38385.46,37182.12,,36365.39,66662.42,32647.01,,,
2016-04-27,,32744.79,38422.6,37221.02,,36395.99,66729.48,32675.75,,,
2016-04-28,,32770.0,38449.98,37247.07,,36436.46,66743.72,32689.89,,,
2016-04-29,,32628.41,38291.89,37109.89,,36299.33,66450.18,32554.28,,,
2016-04-30,,32628.41,38291.89,37109.89,,36299.33,66450.18,32554.28,,,
2016-05-01,,32628.41,38291.89,37109.89,,36299.33,66450.18,32554.28,,,
2016-05-02,,32543.05,38188.42,37018.15,,36199.71,66275.93,32471.79,,,
2016-05-03,,32588.34,38250.52,37071.23,,36248.24,66392.08,32526.35,,,
2016-05-04,,32618.14,38310.4,37115.18,,36290.88,66457.49,32560.4,,,
2016-05-05,,32606.27,38297.71,37110.28,,36285.06,66416.0,32560.23,,,
2016-05-06,,32535.81,38212.63,37031.26,,36203.6,66275.38,32497.02,,,
2016-05-07,,32535.81,38212.63,37031.26,,36203.6,66275.38,32497.02,,,
2016-05-08,,32535.81,38212.63,37031.26,,36203.6,66275.38,32497.02,,,
2016-05-09,,32523.46,38201.09,37014.08,,36200.79,66253.94,32492.42,,,
2016-05-10,,32591.63,38286.05,37095.63,,36279.51,66412.78,32565.03,,,
2016-05-11,,32784.56,38516.7,37323.33,,36523.29,66823.05,32763.61,,,
2016-05-12,,32813.38,38546.71,37351.88,,36557.69,66846.76,32769.23,,,
2016-05-13,,32874.25,38610.94,37427.36,,36622.43,66989.01,32838.17,,,
2016-05-14,,32874.25,38610.94,37427.36,,36622.43,66989.01,32838.17,,,
2016-05-15,,32874.25,38610.94,37427.36,,36622.43,66989.01,32838.17,,,
2016-05-16,,32938.15,38682.56,37489.46,,36710.09,67108.46,32899.25,,,
2016-05-17,,33028.21,38796.16,37607.02,,36827.58,67307.66,32991.7,,,
2016-05-18,,33014.19,38787.62,37610.77,,36806.09,67279.24,32972.13,,,
2016-05-19,,32903.09,38665.17,37485.85,,36691.69,67087.01,32864.8,,,
2016-05-20,,32881.41,38642.34,37462.97,,36683.04,67021.21,32849.71,,,
2016-05-21,,32881.41,38642.34,37462.97,,36683.04,67021.21,32849.71,,,
2016-05-22,,32881.41,38642.34,37462.97,,36683.04,67021.21,32849.71,,,
2016-05-23,,32866.4,38618.95,37437.34,,36661.82,66985.49,32817.99,,,
2016-05-24,,32894.54,38655.68,37471.32,,36693.99,67038.1,32856.64,,,
2016-05-25,,32927.68,38695.32,37506.75,,36757.04,67154.14,32906.99,,,
2016-05-26,,33028.4,38821.65,37630.44,,36862.29,67367.59,33006.37,,,
2016-05-27,,32969.02,38748.07,37562.83,,36808.09,67265.42,32952.77,,,
2016-05-28,,32969.02,38748.07,37562.83,,36808.09,67265.42,32952.77,,,
2016-05-29,,32969.02,38748.07,37562.83,,36808.09,67265.42,32952.77,,,
2016-05-30,,33015.53,38814.31,37627.6,,36856.09,67360.04,32998.02,,,
2016-05-31,,33086.38,38888.77,37714.9,,36952.69,67510.21,33071.96,,,
2016-06-01,,33044.4,38849.64,37673.39,,36908.36,67428.71,33013.27,,,
2016-06-02,,33122.91,38944.39,37771.62,,37008.37,67593.29,33120.22,,,
2016-06-03,,33095.91,38913.48,37737.51,,36964.43,67535.83,33093.88,,,
2016-06-04,,33095.91,38913.48,37737.51,,36964.43,67535.83,33093.88,,,
2016-06-05,,33095.91,38913.48,37737.51,,36964.43,67535.83,33093.88,,,
2016-06-06,,33025.24,38840.16,37665.72,,36897.03,67400.59,33010.45,,,
2016-06-07,,33023.84,38856.91,37694.48,,36927.32,67436.16,32952.37,,,
2016-06-08,,33105.15,38971.97,37795.18,,37032.54,67630.0,33027.07,,,
2016-06-09,,33019.82,38873.78,37715.63,,36943.79,67509.85,32943.48,,,
2016-06-10,,33046.15,38904.28,37741.89,,36959.98,67523.16,32973.81,,,
2016-06-11,,33046.15,38904.28,37741.89,,36959.98,67523.16,32973.81,,,
2016-06-12,,33046.15,38904.28,37741.89,,36959.98,67523.16,32973.81,,,
2016-06-13,,32999.34,38840.67,37678.68,,36885.11,67336.55,32907.09,,,
2016-06-14,,32902.68,38725.02,37552.32,,36764.42,67101.03,32806.33,,,
2016-06-15,,32879.27,38688.84,37511.01,,36736.99,67040.0,32786.19,,,
2016-06-16,,32889.84,38706.84,37520.42,,36742.33,67063.69,32788.87,,,
2016-06-17,,32934.89,38758.36,37565.63,,36798.0,67133.47,32849.69,,,
2016-06-18,,32934.89,38758.36,37565.63,,36798.0,67133.47,32849.69,,,
2016-06-19,,32934.89,38758.36,37565.63,,36798.0,67133.47,32849.69,,,
2016-06-20,,32930.75,38739.82,37565.03,,36792.57,67145.72,32839.36,,,
2016-06-21,,32960.18,38782.2,37609.73,,36841.61,67269.91,32866.22,,,
2016-06-22,,32907.41,38721.28,37542.08,,36793.7,67192.26,32818.74,,,
2016-06-23,,32877.26,38684.63,37515.32,,36763.69,67130.13,32776.32,,,
